"x","y"
0.936984862662181,2.67433232208949
-0.796586507486317,0.333871443845459
-0.596762022638781,0.523481849799667
-1.28790553363229,0.340363362141806
-2.0793890511349,-0.0618389868962349
-0.845343989772918,0.432645066837205
2.04650768688089,7.83456018627857
-0.00821596352224177,0.928694433662695
-1.18008895908729,0.0232553143300628
-1.39428604097474,0.231088224188651
-0.628117961041867,-0.0205776513538245
1.00036196145408,2.65244278739662
1.32235030731704,4.32131896538074
0.826654699376838,2.37663084083678
1.40783347099815,3.73893460306301
-0.138920056308092,0.52639565205078
-1.09800489460636,0.404745625755486
-1.02363192068202,0.141544596203817
-0.566417410119913,0.999190384438326
0.745558500933238,1.55013330519112
0.471602202096165,1.64154594495005
0.450163600459471,2.01421248348302
0.289582886845622,0.80677430962207
-0.652138456285502,1.03999485503026
-1.94108513038862,-0.405663145508468
-1.14660419147352,0.0229979506411733
-1.51130510477826,-0.21351478005176
0.941019524142468,2.6689661752873
0.0446812705284951,1.2044312632004
-0.615110576908132,0.647461480010407
-0.44034632365965,0.273507785696542
0.213085515476829,0.998052714454817
-0.0862195879064522,1.17787942677196
0.800002197473348,2.17127567795137
-0.619209278856326,1.20203972784848
-1.00740120375549,0.229084424453112
1.04178106302743,2.67646810604628
-0.557669025961236,0.516465680961967
0.0149645659363406,0.826645687837122
-1.49496487412222,0.365986645397809
0.227313633417999,1.53071632292528
0.0947250885082413,1.46199572368156
0.67017551108537,1.56751634515492
-0.398069312286411,0.66328890650517
0.0421916155474337,1.5972001841189
1.78868152688316,6.22937283209203
-0.128235505746666,0.817454418697421
1.02306255262978,2.81801423802315
-0.850666664817998,0.861212232691347
0.758634352947888,2.04798065033441
0.404329547266063,1.39675630071635
-1.66983293656334,0.866687345882415
0.0894192555854514,1.56067763257567
3.22952323886752,25.3832293272845
0.428385119252144,1.19811286986377
-0.614232071765761,0.389703676237813
-0.0898680059724812,0.945757136844495
-0.23368813344042,1.11965232862616
0.293709643392551,1.26586843022933
0.274835022312791,1.27074750622992
-1.73853452715574,0.623134897817257
1.57760727135939,4.18290146467356
1.09991013027367,2.91401328326015
1.53307455876544,4.485308619613
1.64184549369334,5.24423431625444
-0.0329946658185903,0.789248479864465
1.23446796277394,3.94049453004954
-0.77560003541538,0.560801276508576
-0.291180272467524,0.752829356343437
-0.206364851386256,0.960640541778554
0.150176056255448,1.28057127553457
-1.35717644916177,-0.00319629299732965
0.689623337880207,2.16408701198859
1.04828501372422,3.04633561225664
-0.706712949916777,0.24487368541611
-2.29991504798829,-0.110603233571031
0.632763391649879,2.14412440440127
1.63431559173461,5.24232516658267
1.18620032429003,2.99595879829345
1.79977438587462,6.22446465349086
-1.05847747775976,0.407794363661093
-0.324266112508478,0.709471518306692
-2.09421489307731,0.139892297946382
2.29165553753119,9.56560090757809
-1.79543931708923,-0.0508655769999631
2.0141402716187,7.49579632864613
-0.216806270210292,1.12091034357252
0.499910438315742,1.65626384719805
0.872480551840355,2.33606887366645
0.582071366049168,1.91854833464337
-0.705657125233519,0.575718769323632
-1.73308852758295,0.0812120394983147
-1.50541188069199,0.325192130278547
0.980981088037328,2.36332435981701
1.63450332559951,5.59349623454016
1.83074355870992,6.55237816852726
0.12466079063742,1.48780859020136
0.0223398642190394,1.1304040300557
-0.166375979810466,0.769212309304957
-0.749577029920823,0.594726867141721
