"x","y"
-1.35478374897158,1.75321667596071
-1.15271728221751,-0.491032897964148
0.230380170929381,2.86785283619193
-1.57291066614925,0.823923942074296
0.461691330784423,-0.18069804442846
-0.763663981751598,-0.397640776105214
0.799339113974485,1.573675509614
-0.592364675931954,-1.76435165663936
0.592469690446282,-0.143348713620972
-0.257587243404208,-1.24155722145949
1.517560334592,2.90422549099668
0.109532150894196,1.2546841925608
0.492386446812127,-0.876620787265918
-1.02012933723502,0.879606716239949
0.705910060979081,-0.0262431261320886
1.82270420238638,4.85030746627793
-0.727510707137368,-0.607932971387002
0.170344543334842,-1.67470576808183
-1.2533425433938,1.22589047051214
2.61898590488993,6.23836233261117
0.61536561739977,-1.28913937226333
-1.08614047339839,2.670198912785
1.0729238940653,0.921628933660712
1.01784894836837,1.37557215202624
-0.462239590102366,1.43660506441076
-0.885301263597235,0.33418410014557
0.802014440671136,0.0886254521191721
0.0112984406507907,1.02598258750276
1.33995072503817,2.94852235221277
-1.24012634051834,-0.270149576878206
0.687091548800113,0.882608653150507
-2.02203253750921,4.87279558624417
0.879204303781665,1.51299269054747
-0.604650907388886,1.15047623979678
0.429284571697854,0.453507595840492
-0.265361253579216,1.89914037490353
0.292508357140718,0.338852045958832
1.3240759768745,3.27786158937733
0.860129763729903,2.81315702052845
0.219907804660922,1.63166243911575
-1.98281960668843,3.95657253930802
0.46438247191614,0.231646811749
-0.154171127724168,-0.716478421222865
-0.564188235050882,-0.136700110855048
0.240633052901268,-1.22760723216514
2.81234418388224,8.60098142241083
-0.0386664376755592,0.405017220940251
-1.87687650039596,3.83048726458876
0.0655678452523688,-0.52541581315337
-0.547040450062371,-0.0652854927043757
-0.929808036711005,-1.10498045855096
-0.0893656636558039,0.747205933543452
1.26477708271234,0.481176220807067
1.36154251877076,3.63253389052128
0.18584064928301,-0.736979856286458
1.05125018350937,1.01147432239569
1.46562894270202,0.344085609352019
2.2988897247381,3.31718909920777
0.395391180112821,2.73675660785502
1.43922083652921,0.278347360603126
-0.16576913638607,-0.786271731835858
-0.569904334176833,-0.278485916571282
-1.8626825950992,1.52559981659555
-0.0211211853599429,-0.0751717236572219
0.829521006224927,1.04568629879748
0.537951630061365,-0.764081735089769
0.400692092677472,-0.333436905177297
1.80008541793565,3.92089317671576
2.02699141213956,4.43327823623373
-0.634055995763183,1.00373875045396
-1.38381498616833,2.07295762059033
-1.02177126116549,0.968094541321204
-0.902200972780247,-0.255059660666578
-1.64872350558597,1.40820839339451
-0.742331960201753,-0.139645192093015
0.0628968360037905,0.290191555358064
0.113202602021968,0.684477174207464
0.989217123533066,1.94436017803431
0.523874000699466,1.52691893066961
1.11255505893503,2.88743971348523
0.594642083130946,2.08323500895361
-0.231563042750733,-1.53614938593842
2.01368645857953,4.1650183902095
-0.00928141110283028,-0.00232037689108742
0.253376061293831,0.871785042459916
0.867014472580794,2.61546100711879
0.994269196303542,-0.528631202456575
1.57200654067719,2.30057640886645
1.40424491597023,0.854204844654476
-2.65416499144038,7.04702634871289
-1.43209601984537,3.19924154129136
0.0137890744455771,-1.48118595531465
-0.349586808297009,0.615741597772775
0.679686569296654,0.924000834817128
-0.984238263343474,1.14764903434922
1.95271425596399,4.63608697988704
0.404643081548407,-0.59524989189491
-0.426966652881574,0.287889931955174
-1.36897885994282,1.24189743558068
-1.70620245505982,2.2477961684984
